"meter_id","datetime","kw","kvar","kva","pf"
"88162154","7/30/2024 09:15:00","12486.24","3827.52","13059.71","0.96"
"88162154","7/30/2024 09:30:00","12495.6","3797.28","13059.84","0.96"
"88162154","7/30/2024 09:45:00","12690.72","3899.52","13276.32","0.96"
"88162154","7/30/2024 10:00:00","12751.92","3967.92","13354.99","0.95"
"88162154","7/30/2024 10:15:00","12936.96","3943.44","13524.63","0.96"
"88162154","7/30/2024 10:30:00","12331.44","4068","12985.11","0.95"
"88162154","7/30/2024 10:45:00","12396.96","4067.28","13047.12","0.95"
"88162154","7/30/2024 11:00:00","12323.52","4099.68","12987.55","0.95"
"88162154","7/30/2024 11:15:00","12464.64","4172.4","13144.44","0.95"
"88162154","7/30/2024 11:30:00","13092.48","4101.12","13719.78","0.95"
"88162154","7/30/2024 11:45:00","12579.12","4073.76","13222.32","0.95"
"88162154","7/30/2024 12:00:00","12707.28","4099.68","13352.24","0.95"
"88162154","7/30/2024 12:15:00","12892.32","4069.44","13519.33","0.95"
"88162154","7/30/2024 12:30:00","12319.92","4164.48","13004.74","0.95"
"88162154","7/30/2024 12:45:00","12282.48","4234.32","12991.87","0.95"
"88162154","7/30/2024 13:00:00","12520.08","4240.8","13218.8","0.95"
"88162154","7/30/2024 13:15:00","12556.8","4224.96","13248.53","0.95"
"88162154","7/30/2024 13:30:00","12814.56","4146.48","13468.71","0.95"
"88162154","7/30/2024 13:45:00","12790.8","4148.64","13446.78","0.95"
"88162154","7/30/2024 14:00:00","12916.8","4091.76","13549.4","0.95"
"88162154","7/30/2024 14:15:00","12851.28","4047.84","13473.69","0.95"
"88162154","7/30/2024 14:30:00","12610.08","4065.84","13249.35","0.95"
"88162154","7/30/2024 14:45:00","12852.72","4038.48","13472.26","0.95"
"88162154","7/30/2024 15:00:00","12785.76","4042.08","13409.48","0.95"
"88162154","7/30/2024 15:15:00","12355.2","4087.44","13013.77","0.95"
"88162154","7/30/2024 15:30:00","12593.52","4026.96","13221.69","0.95"
"88162154","7/30/2024 15:45:00","12649.68","4060.8","13285.5","0.95"
"88162154","7/30/2024 16:00:00","12618.72","3997.44","13236.75","0.95"
"88162154","7/30/2024 16:15:00","12361.68","3971.52","12983.99","0.95"
"88162154","7/30/2024 16:30:00","11813.04","4081.68","12498.32","0.95"
"88162154","7/30/2024 16:45:00","12319.2","4016.88","12957.55","0.95"
"88162154","7/30/2024 17:00:00","12264.48","3924.72","12877.15","0.95"
"88162154","7/30/2024 17:15:00","11763.36","3914.64","12397.62","0.95"
"88162154","7/30/2024 17:30:00","11805.84","3918.24","12439.07","0.95"
"88162154","7/30/2024 17:45:00","11721.6","3859.92","12340.78","0.95"
"88162154","7/30/2024 18:00:00","11627.28","3805.92","12234.32","0.95"
"88162154","7/30/2024 18:15:00","11483.28","3780","12089.42","0.95"
"88162154","7/30/2024 18:30:00","11505.6","3737.52","12097.43","0.95"
"88162154","7/30/2024 18:45:00","11419.2","3690.72","12000.81","0.95"
"88162154","7/30/2024 19:00:00","11388.24","3566.16","11933.55","0.95"
"88162154","7/30/2024 19:15:00","11241.36","3521.52","11780.04","0.95"
"88162154","7/30/2024 19:30:00","11152.8","3507.12","11691.23","0.95"
"88162154","7/30/2024 19:45:00","11034.72","3467.52","11566.71","0.95"
"88162154","7/30/2024 20:00:00","10980.72","3456.72","11511.96","0.95"
"88162154","7/30/2024 20:15:00","10871.28","3440.88","11402.82","0.95"
"88162154","7/30/2024 20:30:00","10807.92","3430.08","11339.16","0.95"
"88162154","7/30/2024 20:45:00","10751.04","3424.32","11283.21","0.95"
"88162154","7/30/2024 21:00:00","10704.24","3451.68","11246.99","0.95"
"88162154","7/30/2024 21:15:00","10550.16","3386.16","11080.25","0.95"
"88162154","7/30/2024 21:30:00","10391.04","3322.08","10909.17","0.95"
"88162154","7/30/2024 21:45:00","10260.72","3187.44","10744.4","0.95"
"88162154","7/30/2024 22:00:00","10226.88","3162.24","10704.62","0.96"
"88162154","7/30/2024 22:15:00","10081.44","3175.92","10569.86","0.95"
"88162154","7/30/2024 22:30:00","9923.04","3109.68","10398.89","0.95"
"88162154","7/30/2024 22:45:00","9802.08","3042.72","10263.48","0.96"
"88162154","7/30/2024 23:00:00","9806.4","2962.08","10243.99","0.96"
"88162154","7/30/2024 23:15:00","9592.56","3041.28","10063.13","0.95"
"88162154","7/30/2024 23:30:00","9521.28","3019.68","9988.66","0.95"
"88162154","7/30/2024 23:45:00","9439.2","2941.2","9886.82","0.95"
"88162154","7/31/2024 00:00:00","9439.2","2960.64","9892.62","0.95"
"88162154","7/31/2024 00:15:00","9554.4","3013.92","10018.5","0.95"
"88162154","7/31/2024 00:30:00","9480.24","2985.84","9939.33","0.95"
"88162154","7/31/2024 00:45:00","9450.72","2963.52","9904.47","0.95"
"88162154","7/31/2024 01:00:00","9479.52","3057.12","9960.28","0.95"
"88162154","7/31/2024 01:15:00","9447.12","2983.68","9907.09","0.95"
"88162154","7/31/2024 01:30:00","9362.16","3005.28","9832.69","0.95"
"88162154","7/31/2024 01:45:00","9478.8","2987.28","9938.39","0.95"
"88162154","7/31/2024 02:00:00","9514.08","3040.56","9988.13","0.95"
"88162154","7/31/2024 02:15:00","9493.2","3016.8","9961.02","0.95"
"88162154","7/31/2024 02:30:00","9400.32","2967.12","9857.48","0.95"
"88162154","7/31/2024 02:45:00","9452.16","3039.84","9928.95","0.95"
"88162154","7/31/2024 03:00:00","9403.2","2934.72","9850.52","0.95"
"88162154","7/31/2024 03:15:00","9447.12","2947.68","9896.31","0.95"
"88162154","7/31/2024 03:30:00","9333.36","2898","9772.92","0.96"
"88162154","7/31/2024 03:45:00","9350.64","2916","9794.77","0.95"
"88162154","7/31/2024 04:00:00","9392.4","2946.24","9843.65","0.95"
"88162154","7/31/2024 04:15:00","9355.68","2912.4","9798.51","0.95"
"88162154","7/31/2024 04:30:00","9400.32","2921.76","9843.92","0.95"
"88162154","7/31/2024 04:45:00","9386.64","2910.24","9827.44","0.96"
"88162154","7/31/2024 05:00:00","9537.12","2944.8","9981.41","0.96"
"88162154","7/31/2024 05:15:00","9929.52","3134.16","10412.41","0.95"
"88162154","7/31/2024 05:30:00","10093.68","3186.72","10584.78","0.95"
"88162154","7/31/2024 05:45:00","10441.44","3277.44","10943.73","0.95"
"88162154","7/31/2024 06:00:00","10712.16","3309.84","11211.84","0.96"
"88162154","7/31/2024 06:15:00","11281.68","3496.32","11811.04","0.96"
"88162154","7/31/2024 06:30:00","12080.88","3635.28","12615.98","0.96"
"88162154","7/31/2024 06:45:00","12041.28","3655.44","12583.91","0.96"
"88162154","7/31/2024 07:00:00","11995.2","3697.92","12552.27","0.96"
"88162154","7/31/2024 07:15:00","11925.36","3811.68","12519.71","0.95"
"88162154","7/31/2024 07:30:00","11938.32","3802.32","12529.21","0.95"
"88162154","7/31/2024 07:45:00","11846.88","3854.88","12458.28","0.95"
"88162154","7/31/2024 08:00:00","11903.76","3861.36","12514.38","0.95"
"88162154","7/31/2024 08:15:00","11992.32","3852.72","12596","0.95"
"88162154","7/31/2024 08:30:00","12136.32","3886.56","12743.45","0.95"
"88162154","7/31/2024 08:45:00","12023.28","3863.52","12628.78","0.95"
"88162154","7/31/2024 09:00:00","12202.56","3935.52","12821.5","0.95"
"88162154","7/31/2024 09:15:00","12183.84","3884.4","12788.06","0.95"
"88162154","7/31/2024 09:30:00","12365.28","3857.76","12953.09","0.95"
"88162154","7/31/2024 09:45:00","12191.04","3970.08","12821.19","0.95"
"88162154","7/31/2024 10:00:00","12535.92","3949.2","13143.27","0.95"
"88162154","7/31/2024 10:15:00","12287.52","4014.72","12926.76","0.95"
"88162154","7/31/2024 10:30:00","12211.92","4021.2","12856.95","0.95"
"88162154","7/31/2024 10:45:00","12331.44","3978","12957.19","0.95"
"88162154","7/31/2024 11:00:00","12257.28","4047.84","12908.37","0.95"
"88162154","7/31/2024 11:15:00","12480.48","4068","13126.73","0.95"
"88162154","7/31/2024 11:30:00","12332.16","4031.28","12974.34","0.95"
"88162154","7/31/2024 11:45:00","12197.52","4049.28","12852.09","0.95"
"88162154","7/31/2024 12:00:00","12212.64","4058.64","12869.39","0.95"
"88162154","7/31/2024 12:15:00","12158.64","4085.28","12826.61","0.95"
"88162154","7/31/2024 12:30:00","12147.84","4062.24","12809.05","0.95"
"88162154","7/31/2024 12:45:00","12165.84","4086","12833.67","0.95"
"88162154","7/31/2024 13:00:00","12202.56","4049.28","12856.87","0.95"
"88162154","7/31/2024 13:15:00","12201.12","4086","12867.12","0.95"
"88162154","7/31/2024 13:30:00","12334.32","4131.36","13007.83","0.95"
"88162154","7/31/2024 13:45:00","12333.6","4167.36","13018.62","0.95"
"88162154","7/31/2024 14:00:00","12346.56","4147.2","13024.47","0.95"
"88162154","7/31/2024 14:15:00","12641.04","4153.68","13305.98","0.95"
"88162154","7/31/2024 14:30:00","12585.6","4286.88","13295.66","0.95"
"88162154","7/31/2024 14:45:00","12432.96","4222.08","13130.29","0.95"
"88162154","7/31/2024 15:00:00","12550.32","4278.24","13259.48","0.95"
"88162154","7/31/2024 15:15:00","12642.48","4233.6","13332.5","0.95"
"88162154","7/31/2024 15:30:00","12454.56","4161.6","13131.45","0.95"
"88162154","7/31/2024 15:45:00","12363.84","4231.44","13067.89","0.95"
"88162154","7/31/2024 16:00:00","12447.36","4212","13140.69","0.95"
"88162154","7/31/2024 16:15:00","12256.56","4133.52","12934.81","0.95"
"88162154","7/31/2024 16:30:00","12221.28","4110.48","12894.02","0.95"
"88162154","7/31/2024 16:45:00","12124.8","4096.08","12797.99","0.95"
"88162154","7/31/2024 17:00:00","12140.64","4062.96","12802.45","0.95"
"88162154","7/31/2024 17:15:00","11867.04","3931.92","12501.47","0.95"
"88162154","7/31/2024 17:30:00","11826.72","3922.56","12460.25","0.95"
"88162154","7/31/2024 17:45:00","11721.6","3851.28","12338.08","0.95"
"88162154","7/31/2024 18:00:00","11061.36","3648.24","11647.46","0.95"
"88162154","7/31/2024 18:15:00","10871.28","3557.52","11438.56","0.95"
"88162154","7/31/2024 18:30:00","10915.92","3548.88","11478.32","0.95"
"88162154","7/31/2024 18:45:00","10917.36","3556.8","11482.14","0.95"
"88162154","7/31/2024 19:00:00","11037.6","3509.28","11582.04","0.95"
"88162154","7/31/2024 19:15:00","10818","3401.28","11340.1","0.95"
"88162154","7/31/2024 19:30:00","10815.12","3393.36","11334.98","0.95"
"88162154","7/31/2024 19:45:00","10729.44","3359.52","11243.1","0.95"
"88162154","7/31/2024 20:00:00","10594.8","3343.68","11109.9","0.95"
"88162154","7/31/2024 20:15:00","10529.28","3322.8","11041.14","0.95"
"88162154","7/31/2024 20:30:00","10216.08","3278.88","10729.37","0.95"
"88162154","7/31/2024 20:45:00","10114.56","3234.24","10619.07","0.95"
"88162154","7/31/2024 21:00:00","10099.44","3273.12","10616.59","0.95"
"88162154","7/31/2024 21:15:00","10007.28","3148.56","10490.91","0.95"
"88162154","7/31/2024 21:30:00","10018.08","3131.28","10496.04","0.95"
"88162154","7/31/2024 21:45:00","10119.6","3197.52","10612.75","0.95"
"88162154","7/31/2024 22:00:00","10069.92","3146.4","10550.03","0.95"
"88162154","7/31/2024 22:15:00","9938.88","3124.08","10418.31","0.95"
"88162154","7/31/2024 22:30:00","9837.36","3083.76","10309.38","0.95"
"88162154","7/31/2024 22:45:00","9825.12","3132.72","10312.46","0.95"
"88162154","7/31/2024 23:00:00","9753.84","3069.36","10225.38","0.95"
"88162154","7/31/2024 23:15:00","9663.12","2971.44","10109.67","0.96"
"88162154","7/31/2024 23:30:00","9564.48","2895.84","9993.26","0.96"
"88162154","7/31/2024 23:45:00","9553.68","2915.28","9988.58","0.96"
"88162154","8/1/2024 00:00:00","9570.24","2952","10015.18","0.96"
"88162154","8/1/2024 00:15:00","9511.92","2937.6","9955.21","0.96"
"88162154","8/1/2024 00:30:00","9525.6","2977.2","9980.02","0.95"
"88162154","8/1/2024 00:45:00","9480.24","3012.48","9947.36","0.95"
"88162154","8/1/2024 01:00:00","9493.2","3012.48","9959.71","0.95"
"88162154","8/1/2024 01:15:00","9462.24","3024","9933.71","0.95"
"88162154","8/1/2024 01:30:00","9439.92","2960.64","9893.3","0.95"
"88162154","8/1/2024 01:45:00","9442.8","2972.88","9899.72","0.95"
"88162154","8/1/2024 02:00:00","9433.44","2941.2","9881.32","0.95"
"88162154","8/1/2024 02:15:00","9444.24","2908.8","9882.04","0.96"
"88162154","8/1/2024 02:30:00","9408.96","2890.08","9842.82","0.96"
"88162154","8/1/2024 02:45:00","9406.8","2916","9848.4","0.96"
"88162154","8/1/2024 03:00:00","9353.52","2904.48","9794.1","0.96"
"88162154","8/1/2024 03:15:00","9352.08","2886.48","9787.4","0.96"
"88162154","8/1/2024 03:30:00","9375.84","2913.84","9818.19","0.95"
"88162154","8/1/2024 03:45:00","9370.8","2899.44","9809.11","0.96"
"88162154","8/1/2024 04:00:00","9370.8","2925.36","9816.8","0.95"
"88162154","8/1/2024 04:15:00","9357.12","2880.72","9790.52","0.96"
"88162154","8/1/2024 04:30:00","9370.08","2859.12","9796.58","0.96"
"88162154","8/1/2024 04:45:00","9439.2","2890.08","9871.73","0.96"
"88162154","8/1/2024 05:00:00","9544.32","2938.32","9986.38","0.96"
"88162154","8/1/2024 05:15:00","9930.96","3042","10386.42","0.96"
"88162154","8/1/2024 05:30:00","10104.48","3076.56","10562.47","0.96"
"88162154","8/1/2024 05:45:00","10589.04","3217.68","11067.12","0.96"
"88162154","8/1/2024 06:00:00","10744.56","3278.16","11233.52","0.96"
"88162154","8/1/2024 06:15:00","11426.4","3407.04","11923.53","0.96"
"88162154","8/1/2024 06:30:00","12189.6","3697.2","12737.96","0.96"
"88162154","8/1/2024 06:45:00","12182.4","3688.56","12728.56","0.96"
"88162154","8/1/2024 07:00:00","12192.48","3732.48","12751","0.96"
"88162154","8/1/2024 07:15:00","12047.04","3810.96","12635.45","0.95"
"88162154","8/1/2024 07:30:00","12018.96","3792.96","12603.25","0.95"
"88162154","8/1/2024 07:45:00","12021.12","3855.6","12624.3","0.95"
"88162154","8/1/2024 08:00:00","12033.36","3875.76","12642.12","0.95"
"88162154","8/1/2024 08:15:00","12032.64","3912.48","12652.74","0.95"
"88162154","8/1/2024 08:30:00","11918.88","3946.32","12555.2","0.95"
"88162154","8/1/2024 08:45:00","12082.32","3920.4","12702.44","0.95"
"88162154","8/1/2024 09:00:00","12063.6","3870","12669.15","0.95"
"88162154","8/1/2024 09:15:00","12008.88","3906","12628.14","0.95"
"88162154","8/1/2024 09:30:00","11949.12","3862.08","12557.75","0.95"
"88162154","8/1/2024 09:45:00","12198.96","3844.08","12790.29","0.95"
"88162154","8/1/2024 10:00:00","12087.36","3916.8","12706.12","0.95"
"88162154","8/1/2024 10:15:00","12075.12","3989.52","12717.11","0.95"
"88162154","8/1/2024 10:30:00","12111.12","4007.52","12756.94","0.95"
"88162154","8/1/2024 10:45:00","12185.28","4025.52","12833","0.95"
"88162154","8/1/2024 11:00:00","12162.24","4053.6","12819.98","0.95"
"88162154","8/1/2024 11:15:00","12093.84","4034.88","12749.17","0.95"
"88162154","8/1/2024 11:30:00","12180.24","4039.92","12832.74","0.95"
"88162154","8/1/2024 11:45:00","12167.28","4051.44","12824.07","0.95"
"88162154","8/1/2024 12:00:00","12168","4075.2","12832.28","0.95"
"88162154","8/1/2024 12:15:00","12178.08","4055.04","12835.46","0.95"
"88162154","8/1/2024 12:30:00","12304.08","4070.16","12959.81","0.95"
"88162154","8/1/2024 12:45:00","12324.24","4104","12989.6","0.95"
"88162154","8/1/2024 13:00:00","12224.16","4061.52","12881.23","0.95"
"88162154","8/1/2024 13:15:00","12237.84","4049.28","12890.36","0.95"
"88162154","8/1/2024 13:30:00","12347.28","4050","12994.53","0.95"
"88162154","8/1/2024 13:45:00","12300.48","4054.32","12951.42","0.95"
"88162154","8/1/2024 14:00:00","12259.44","4041.36","12908.39","0.95"
"88162154","8/1/2024 14:15:00","12293.28","4088.16","12955.22","0.95"
"88162154","8/1/2024 14:30:00","12264.48","4001.76","12900.84","0.95"
"88162154","8/1/2024 14:45:00","12331.44","4043.52","12977.46","0.95"
"88162154","8/1/2024 15:00:00","12322.08","4011.84","12958.72","0.95"
"88162154","8/1/2024 15:15:00","12211.2","3987.36","12845.72","0.95"
"88162154","8/1/2024 15:30:00","12269.52","3937.68","12885.9","0.95"
"88162154","8/1/2024 15:45:00","12222","3937.68","12840.66","0.95"
"88162154","8/1/2024 16:00:00","12229.2","3928.32","12844.65","0.95"
"88162154","8/1/2024 16:15:00","12250.8","3906","12858.42","0.95"
"88162154","8/1/2024 16:30:00","12167.28","3903.12","12777.99","0.95"
"88162154","8/1/2024 16:45:00","12168.72","3949.2","12793.51","0.95"
"88162154","8/1/2024 17:00:00","12024.72","3872.16","12632.8","0.95"
"88162154","8/1/2024 17:15:00","11977.2","3864.96","12585.36","0.95"
"88162154","8/1/2024 17:30:00","11754.72","3767.76","12343.8","0.95"
"88162154","8/1/2024 17:45:00","11813.76","3749.76","12394.58","0.95"
"88162154","8/1/2024 18:00:00","11828.16","3669.12","12384.18","0.96"
"88162154","8/1/2024 18:15:00","11730.96","3657.6","12287.94","0.95"
"88162154","8/1/2024 18:30:00","11696.4","3626.64","12245.75","0.96"
"88162154","8/1/2024 18:45:00","11646","3620.88","12195.91","0.95"
"88162154","8/1/2024 19:00:00","11602.08","3605.76","12149.48","0.95"
"88162154","8/1/2024 19:15:00","11165.04","3522.96","11707.66","0.95"
"88162154","8/1/2024 19:30:00","11131.92","3455.28","11655.84","0.96"
"88162154","8/1/2024 19:45:00","11018.16","3461.76","11549.18","0.95"
"88162154","8/1/2024 20:00:00","10993.68","3510","11540.41","0.95"
"88162154","8/1/2024 20:15:00","10847.52","3492.72","11395.96","0.95"
"88162154","8/1/2024 20:30:00","10807.2","3432.96","11339.35","0.95"
"88162154","8/1/2024 20:45:00","10792.8","3489.12","11342.77","0.95"
"88162154","8/1/2024 21:00:00","10741.68","3414.96","11271.45","0.95"
"88162154","8/1/2024 21:15:00","10526.4","3356.64","11048.63","0.95"
"88162154","8/1/2024 21:30:00","10373.76","3278.16","10879.39","0.95"
"88162154","8/1/2024 21:45:00","10339.2","3289.68","10849.93","0.95"
"88162154","8/1/2024 22:00:00","10334.88","3293.28","10846.91","0.95"
"88162154","8/1/2024 22:15:00","10067.04","3239.28","10575.36","0.95"
"88162154","8/1/2024 22:30:00","9995.76","3189.6","10492.32","0.95"
"88162154","8/1/2024 22:45:00","10057.68","3242.88","10567.55","0.95"
"88162154","8/1/2024 23:00:00","9955.44","3168.72","10447.56","0.95"
"88162154","8/1/2024 23:15:00","9676.08","3039.84","10142.34","0.95"
"88162154","8/1/2024 23:30:00","9576.72","2982.24","10030.32","0.95"
"88162154","8/1/2024 23:45:00","9559.44","3018.96","10024.82","0.95"
"88162154","8/2/2024 00:00:00","9580.32","3057.84","10056.49","0.95"
"88162154","8/2/2024 00:15:00","9548.64","3000.96","10009.11","0.95"
"88162154","8/2/2024 00:30:00","9543.6","2928.24","9982.73","0.96"
"88162154","8/2/2024 00:45:00","9509.76","2944.08","9955.06","0.96"
"88162154","8/2/2024 01:00:00","9532.8","2950.56","9978.98","0.96"
"88162154","8/2/2024 01:15:00","9442.08","2949.12","9891.93","0.95"
"88162154","8/2/2024 01:30:00","9473.76","2950.56","9922.6","0.95"
"88162154","8/2/2024 01:45:00","9485.28","2914.56","9922.96","0.96"
"88162154","8/2/2024 02:00:00","9447.12","2905.92","9883.95","0.96"
"88162154","8/2/2024 02:15:00","9478.8","2907.36","9914.66","0.96"
"88162154","8/2/2024 02:30:00","9478.8","2917.44","9917.62","0.96"
"88162154","8/2/2024 02:45:00","9497.52","2935.44","9940.81","0.96"
"88162154","8/2/2024 03:00:00","9421.92","2887.92","9854.58","0.96"
"88162154","8/2/2024 03:15:00","9397.44","2880","9828.85","0.96"
"88162154","8/2/2024 03:30:00","9455.04","2921.04","9895.97","0.96"
"88162154","8/2/2024 03:45:00","9408.96","2886.48","9841.76","0.96"
"88162154","8/2/2024 04:00:00","9464.4","2947.68","9912.8","0.95"
"88162154","8/2/2024 04:15:00","9422.64","2896.56","9857.8","0.96"
"88162154","8/2/2024 04:30:00","9470.88","2920.32","9910.89","0.96"
"88162154","8/2/2024 04:45:00","9467.28","2923.2","9908.3","0.96"
"88162154","8/2/2024 05:00:00","9565.2","2944.08","10008.03","0.96"
"88162154","8/2/2024 05:15:00","9913.68","3016.8","10362.53","0.96"
"88162154","8/2/2024 05:30:00","10036.08","3126.96","10511.94","0.95"
"88162154","8/2/2024 05:45:00","10417.68","3234.96","10908.39","0.96"
"88162154","8/2/2024 06:00:00","10709.28","3250.08","11191.59","0.96"
"88162154","8/2/2024 06:15:00","11343.6","3448.08","11856.07","0.96"
"88162154","8/2/2024 06:30:00","12111.12","3674.16","12656.17","0.96"
"88162154","8/2/2024 06:45:00","12042","3725.28","12605.06","0.96"
"88162154","8/2/2024 07:00:00","12092.4","3856.32","12692.41","0.95"
"88162154","8/2/2024 07:15:00","12134.88","3821.76","12722.47","0.95"
"88162154","8/2/2024 07:30:00","12167.28","3871.44","12768.35","0.95"
"88162154","8/2/2024 07:45:00","12036.96","3945.6","12667.13","0.95"
"88162154","8/2/2024 08:00:00","12103.92","3957.84","12734.57","0.95"
"88162154","8/2/2024 08:15:00","12210.48","3947.76","12832.8","0.95"
"88162154","8/2/2024 08:30:00","12142.8","4020.48","12791.09","0.95"
"88162154","8/2/2024 08:45:00","12270.24","4023.36","12913.03","0.95"
"88162154","8/2/2024 09:00:00","12363.84","4064.4","13014.76","0.95"
"88162154","8/2/2024 09:15:00","12236.4","4013.28","12877.73","0.95"
"88162154","8/2/2024 09:30:00","12252.96","4000.32","12889.44","0.95"
"88162154","8/2/2024 09:45:00","12494.16","4056.48","13136.17","0.95"
"88162154","8/2/2024 10:00:00","12456","4008.96","13085.25","0.95"
"88162154","8/2/2024 10:15:00","12367.44","4002.48","12998.98","0.95"
"88162154","8/2/2024 10:30:00","12409.92","3996.72","13037.63","0.95"
"88162154","8/2/2024 10:45:00","12648.24","3998.16","13265.11","0.95"
"88162154","8/2/2024 11:00:00","12830.4","3995.28","13438.06","0.95"
"88162154","8/2/2024 11:15:00","13080.96","3999.6","13678.76","0.96"
"88162154","8/2/2024 11:30:00","13343.04","3883.68","13896.75","0.96"
"88162154","8/2/2024 11:45:00","13039.92","3931.92","13619.82","0.96"
"88162154","8/2/2024 12:00:00","12640.32","4040.64","13270.44","0.95"
"88162154","8/2/2024 12:15:00","12780.72","4021.2","13398.39","0.95"
"88162154","8/2/2024 12:30:00","13337.28","4000.32","13924.28","0.96"
"88162154","8/2/2024 12:45:00","13304.88","3945.6","13877.59","0.96"
"88162154","8/2/2024 13:00:00","13353.84","3916.08","13916.2","0.96"
"88162154","8/2/2024 13:15:00","13295.52","3874.32","13848.51","0.96"
"88162154","8/2/2024 13:30:00","13264.56","3949.92","13840.17","0.96"
"88162154","8/2/2024 13:45:00","13347.36","3976.56","13927.13","0.96"
"88162154","8/2/2024 14:00:00","12834","3925.44","13420.9","0.96"
"88162154","8/2/2024 14:15:00","13037.76","3823.2","13586.76","0.96"
"88162154","8/2/2024 14:30:00","13302.72","3979.44","13885.18","0.96"
"88162154","8/2/2024 14:45:00","13342.32","3960","13917.58","0.96"
"88162154","8/2/2024 15:00:00","13263.12","3939.12","13835.72","0.96"
"88162154","8/2/2024 15:15:00","13277.52","3885.84","13834.46","0.96"
"88162154","8/2/2024 15:30:00","12633.12","3901.68","13221.91","0.96"
"88162154","8/2/2024 15:45:00","12613.68","3904.56","13204.19","0.96"
"88162154","8/2/2024 16:00:00","12872.88","3890.88","13448.05","0.96"
"88162154","8/2/2024 16:15:00","12643.2","3854.88","13217.81","0.96"
"88162154","8/2/2024 16:30:00","12463.92","3914.64","13064.21","0.95"
"88162154","8/2/2024 16:45:00","12362.4","3926.16","12970.88","0.95"
"88162154","8/2/2024 17:00:00","12362.4","3889.44","12959.81","0.95"
"88162154","8/2/2024 17:15:00","12085.92","3845.52","12682.96","0.95"
"88162154","8/2/2024 17:30:00","12124.08","3797.28","12704.83","0.95"
"88162154","8/2/2024 17:45:00","12076.56","3770.64","12651.52","0.95"
"88162154","8/2/2024 18:00:00","12056.4","3646.8","12595.87","0.96"
"88162154","8/2/2024 18:15:00","11847.6","3621.6","12388.77","0.96"
"88162154","8/2/2024 18:30:00","11852.64","3723.84","12423.85","0.95"
"88162154","8/2/2024 18:45:00","11797.2","3710.16","12366.86","0.95"
"88162154","8/2/2024 19:00:00","11743.92","3697.92","12312.36","0.95"
"88162154","8/2/2024 19:15:00","11468.88","3580.56","12014.81","0.95"
"88162154","8/2/2024 19:30:00","11329.2","3510.72","11860.69","0.96"
"88162154","8/2/2024 19:45:00","11335.68","3544.56","11876.93","0.95"
"88162154","8/2/2024 20:00:00","11317.68","3548.16","11860.83","0.95"
"88162154","8/2/2024 20:15:00","11176.56","3474","11704.02","0.95"
"88162154","8/2/2024 20:30:00","11172.96","3488.4","11704.87","0.95"
"88162154","8/2/2024 20:45:00","11062.08","3438.72","11584.23","0.95"
"88162154","8/2/2024 21:00:00","11105.28","3430.8","11623.15","0.96"
"88162154","8/2/2024 21:15:00","10820.88","3318.48","11318.29","0.96"
"88162154","8/2/2024 21:30:00","10604.88","3232.08","11086.47","0.96"
"88162154","8/2/2024 21:45:00","10569.6","3217.68","11048.52","0.96"
"88162154","8/2/2024 22:00:00","10445.04","3209.04","10926.88","0.96"
"88162154","8/2/2024 22:15:00","10084.32","3065.76","10540.04","0.96"
"88162154","8/2/2024 22:30:00","10017.36","2993.04","10454.94","0.96"
"88162154","8/2/2024 22:45:00","10105.92","3032.64","10551.14","0.96"
"88162154","8/2/2024 23:00:00","10090.8","3040.56","10538.94","0.96"
"88162154","8/2/2024 23:15:00","9752.4","2952.72","10189.6","0.96"
"88162154","8/2/2024 23:30:00","9634.32","2863.44","10050.84","0.96"
"88162154","8/2/2024 23:45:00","9604.08","2860.56","10021.04","0.96"
"88162154","8/3/2024 00:00:00","9627.12","2901.6","10054.89","0.96"
"88162154","8/3/2024 00:15:00","9550.08","2851.2","9966.61","0.96"
"88162154","8/3/2024 00:30:00","9635.76","2923.92","10069.62","0.96"
"88162154","8/3/2024 00:45:00","9607.68","2890.08","10032.95","0.96"
"88162154","8/3/2024 01:00:00","9604.8","2844.72","10017.22","0.96"
"88162154","8/3/2024 01:15:00","9544.32","2821.68","9952.68","0.96"
"88162154","8/3/2024 01:30:00","9511.2","2828.88","9922.98","0.96"
"88162154","8/3/2024 01:45:00","9520.56","2851.92","9938.54","0.96"
"88162154","8/3/2024 02:00:00","9550.8","2870.64","9972.88","0.96"
"88162154","8/3/2024 02:15:00","9541.44","2869.92","9963.71","0.96"
"88162154","8/3/2024 02:30:00","9495.36","2822.4","9905.95","0.96"
"88162154","8/3/2024 02:45:00","9468.72","2835.36","9884.12","0.96"
"88162154","8/3/2024 03:00:00","9421.2","2836.08","9838.82","0.96"
"88162154","8/3/2024 03:15:00","9373.68","2795.76","9781.73","0.96"
"88162154","8/3/2024 03:30:00","9394.56","2829.6","9811.44","0.96"
"88162154","8/3/2024 03:45:00","9340.56","2780.64","9745.67","0.96"
"88162154","8/3/2024 04:00:00","9418.32","2828.88","9833.99","0.96"
"88162154","8/3/2024 04:15:00","9260.64","2786.4","9670.75","0.96"
"88162154","8/3/2024 04:30:00","9385.2","2814.48","9798.13","0.96"
"88162154","8/3/2024 04:45:00","9350.64","2802.96","9761.71","0.96"
"88162154","8/3/2024 05:00:00","9318.24","2790","9726.96","0.96"
"88162154","8/3/2024 05:15:00","9447.12","2806.56","9855.19","0.96"
